category,category_name,species_pair_name,species_pair,COG24_FUNCTION_ID,COG24_FUNCTION_NAME,n_row,n_individual,n_genome_pair,n_row_ibd0,n_individual_ibd0,n_genome_pair_ibd0,n_row_ibd1,n_individual_ibd1,n_genome_pair_ibd1,total_row,total_individual,total_genome_pair,total_row_ibd0,total_individual_ibd0,total_genome_pair_ibd0,total_row_ibd1,total_individual_ibd1,total_genome_pair_ibd1,prop_row,prop_individual,prop_genome_pair,prop_row_ibd0,prop_individual_ibd0,prop_genome_pair_ibd0,prop_row_ibd1,prop_individual_ibd1,prop_genome_pair_ibd1,ibd1_positive,ibd1_negative,ibd0_positive,ibd0_negative,fisher_or,fisher_p,fisher_or_haldane,log2_or_haldane,neglog10_p,fisher_q_bh,fisher_sig_bh,direction,label
H,Coenzyme transport and metabolism,Bacteroides_intestinalis | Bacteroides_cellulosilyticus,39_2-39_5,COG0156,7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0),1,1,1,1,1,1,0,0,0,14,4,14,14.0,4.0,14.0,0.0,0.0,0.0,0.0714285714285714,0.25,0.0714285714285714,0.0714285714285714,0.25,0.0714285714285714,0.0,0.0,0.0,0,0,1,13,,1.0,9.0,3.169925001442312,-0.0,1.0,False,IBD_enriched,Bacteroides_intestinalis | Bacteroides_cellulosilyticus | COG0156
H,Coenzyme transport and metabolism,Bacteroides_nordii | Phocaeicola_vulgatus,37_1-46_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),4,2,4,4,2,4,0,0,0,43,11,43,43.0,11.0,43.0,0.0,0.0,0.0,0.0930232558139534,0.1818181818181818,0.0930232558139534,0.0930232558139534,0.1818181818181818,0.0930232558139534,0.0,0.0,0.0,0,0,4,39,,1.0,8.777777777777779,3.1338557467347905,-0.0,1.0,False,IBD_enriched,Bacteroides_nordii | Phocaeicola_vulgatus | COG0476
H,Coenzyme transport and metabolism,Collinsella_sp900541125 | Bifidobacterium_adolescentis,318_39-335_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),1,1,1,1,1,1,0,0,0,144,7,144,139.0,6.0,139.0,5.0,1.0,5.0,0.0069444444444444,0.1428571428571428,0.0069444444444444,0.0071942446043165,0.1666666666666666,0.0071942446043165,0.0,0.0,0.0,0,5,1,138,0.0,1.0,8.393939393939394,3.069348046690735,-0.0,1.0,False,IBD_enriched,Collinsella_sp900541125 | Bifidobacterium_adolescentis | COG0476
H,Coenzyme transport and metabolism,Phocaeicola_vulgatus | Bacteroides_eggerthii,46_1-50_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),1,1,1,1,1,1,0,0,0,64,20,64,62.0,19.0,62.0,2.0,1.0,2.0,0.015625,0.05,0.015625,0.0161290322580645,0.0526315789473684,0.0161290322580645,0.0,0.0,0.0,0,2,1,61,0.0,1.0,8.2,3.035623909730721,-0.0,1.0,False,IBD_enriched,Phocaeicola_vulgatus | Bacteroides_eggerthii | COG0262
H,Coenzyme transport and metabolism,Collinsella_sp900541125 | Collinsella_sp900541125,318_38-318_56,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),1,1,1,1,1,1,0,0,0,11,4,11,11.0,4.0,11.0,0.0,0.0,0.0,0.0909090909090909,0.25,0.0909090909090909,0.0909090909090909,0.25,0.0909090909090909,0.0,0.0,0.0,0,0,1,10,,1.0,7.0,2.807354922057604,-0.0,1.0,False,IBD_enriched,Collinsella_sp900541125 | Collinsella_sp900541125 | COG0476
H,Coenzyme transport and metabolism,Lactobacillus_paragasseri | Lactobacillus_crispatus,102_1-107_1,COG0619,ECF-type transporter transmembrane protein EcfT (EcfT) (PDB:4HZU),1,1,1,1,1,1,0,0,0,9,4,9,9.0,4.0,9.0,0.0,0.0,0.0,0.1111111111111111,0.25,0.1111111111111111,0.1111111111111111,0.25,0.1111111111111111,0.0,0.0,0.0,0,0,1,8,,1.0,5.666666666666667,2.5025003405291835,-0.0,1.0,False,IBD_enriched,Lactobacillus_paragasseri | Lactobacillus_crispatus | COG0619
H,Coenzyme transport and metabolism,Lactobacillus_paragasseri | Limosilactobacillus_fermentum,102_1-112_1,COG0619,ECF-type transporter transmembrane protein EcfT (EcfT) (PDB:4HZU),1,1,1,1,1,1,0,0,0,98,24,98,93.0,22.0,93.0,5.0,2.0,5.0,0.010204081632653,0.0416666666666666,0.010204081632653,0.010752688172043,0.0454545454545454,0.010752688172043,0.0,0.0,0.0,0,5,1,92,0.0,1.0,5.606060606060606,2.486987341157859,-0.0,1.0,False,IBD_enriched,Lactobacillus_paragasseri | Limosilactobacillus_fermentum | COG0619
H,Coenzyme transport and metabolism,Bacteroides_cellulosilyticus | Bacteroides_caccae,39_5-43_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),10,1,10,10,1,10,0,0,0,63,21,63,63.0,21.0,63.0,0.0,0.0,0.0,0.1587301587301587,0.0476190476190476,0.1587301587301587,0.1587301587301587,0.0476190476190476,0.1587301587301587,0.0,0.0,0.0,0,0,10,53,,1.0,5.095238095238095,2.3491495636223867,-0.0,1.0,False,IBD_enriched,Bacteroides_cellulosilyticus | Bacteroides_caccae | COG0262
H,Coenzyme transport and metabolism,Phocaeicola_vulgatus | Bacteroides_eggerthii,46_1-50_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),2,1,2,2,1,2,0,0,0,64,20,64,62.0,19.0,62.0,2.0,1.0,2.0,0.03125,0.05,0.03125,0.032258064516129,0.0526315789473684,0.032258064516129,0.0,0.0,0.0,0,2,2,60,0.0,1.0,4.84,2.27500704749987,-0.0,1.0,False,IBD_enriched,Phocaeicola_vulgatus | Bacteroides_eggerthii | COG0476
H,Coenzyme transport and metabolism,Bacteroides_xylanisolvens | Bacteroides_eggerthii,44_1-50_1,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),2,1,2,2,1,2,0,0,0,13,5,13,13.0,5.0,13.0,0.0,0.0,0.0,0.1538461538461538,0.2,0.1538461538461538,0.1538461538461538,0.2,0.1538461538461538,0.0,0.0,0.0,0,0,2,11,,1.0,4.6,2.2016338611696504,-0.0,1.0,False,IBD_enriched,Bacteroides_xylanisolvens | Bacteroides_eggerthii | COG4206
H,Coenzyme transport and metabolism,Phocaeicola_vulgatus | Bacteroides_uniformis,46_1-48_2,COG0111,Phosphoglycerate dehydrogenase or related dehydrogenase (SerA) (PDB:3OET),1,1,1,1,1,1,0,0,0,900,161,900,836.0,153.0,836.0,64.0,8.0,64.0,0.0011111111111111,0.0062111801242236,0.0011111111111111,0.0011961722488038,0.0065359477124183,0.0011961722488038,0.0,0.0,0.0,0,64,1,835,0.0,1.0,4.317829457364341,2.1103062619167776,-0.0,1.0,False,IBD_enriched,Phocaeicola_vulgatus | Bacteroides_uniformis | COG0111
H,Coenzyme transport and metabolism,Parabacteroides_merdae | Bacteroides_clarus,26_2-51_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),3,1,3,3,1,3,0,0,0,16,11,16,16.0,11.0,16.0,0.0,0.0,0.0,0.1875,0.0909090909090909,0.1875,0.1875,0.0909090909090909,0.1875,0.0,0.0,0.0,0,0,3,13,,1.0,3.857142857142857,1.9475325801058645,-0.0,1.0,False,IBD_enriched,Parabacteroides_merdae | Bacteroides_clarus | COG0262
H,Coenzyme transport and metabolism,Bacteroides_intestinalis | Bacteroides_uniformis,39_2-48_2,COG0156,7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0),3,1,3,3,1,3,0,0,0,71,24,71,69.0,23.0,69.0,2.0,1.0,2.0,0.0422535211267605,0.0416666666666666,0.0422535211267605,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0,0,2,3,66,0.0,1.0,3.8,1.925999418556223,-0.0,1.0,False,IBD_enriched,Bacteroides_intestinalis | Bacteroides_uniformis | COG0156
H,Coenzyme transport and metabolism,Bacteroides_thetaiotaomicron | Phocaeicola_vulgatus,42_2-46_1,COG2109,ATP:corrinoid adenosyltransferase (BtuR) (PDB:4HUT),1,1,1,1,1,1,0,0,0,239,73,239,220.0,70.0,220.0,19.0,3.0,19.0,0.00418410041841,0.0136986301369863,0.00418410041841,0.0045454545454545,0.0142857142857142,0.0045454545454545,0.0,0.0,0.0,0,19,1,219,0.0,1.0,3.752136752136752,1.9077124099519536,-0.0,1.0,False,IBD_enriched,Bacteroides_thetaiotaomicron | Phocaeicola_vulgatus | COG2109
H,Coenzyme transport and metabolism,Bacteroides_thetaiotaomicron | Phocaeicola_vulgatus,42_2-46_1,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),1,1,1,1,1,1,0,0,0,239,73,239,220.0,70.0,220.0,19.0,3.0,19.0,0.00418410041841,0.0136986301369863,0.00418410041841,0.0045454545454545,0.0142857142857142,0.0045454545454545,0.0,0.0,0.0,0,19,1,219,0.0,1.0,3.752136752136752,1.9077124099519536,-0.0,1.0,False,IBD_enriched,Bacteroides_thetaiotaomicron | Phocaeicola_vulgatus | COG4206
H,Coenzyme transport and metabolism,Lactobacillus_crispatus | Limosilactobacillus_fermentum,107_1-112_1,COG0619,ECF-type transporter transmembrane protein EcfT (EcfT) (PDB:4HZU),1,1,1,1,1,1,0,0,0,6,3,6,6.0,3.0,6.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0,0,1,5,,1.0,3.6666666666666665,1.874469117916141,-0.0,1.0,False,IBD_enriched,Lactobacillus_crispatus | Limosilactobacillus_fermentum | COG0619
H,Coenzyme transport and metabolism,Fusicatenibacter_saccharivorans | Dorea_A_longicatena_B,138_1-153_2,COG2091,Phosphopantetheinyl transferase (Sfp) (PDB:1QR0),1,1,1,1,1,1,0,0,0,5,1,5,5.0,1.0,5.0,0.0,0.0,0.0,0.2,1.0,0.2,0.2,1.0,0.2,0.0,0.0,0.0,0,0,1,4,,1.0,3.0,1.584962500721156,-0.0,1.0,False,IBD_enriched,Fusicatenibacter_saccharivorans | Dorea_A_longicatena_B | COG2091
H,Coenzyme transport and metabolism,Collinsella_sp900548935 | Collinsella_sp900541125,318_16-318_56,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),1,1,1,1,1,1,0,0,0,5,3,5,5.0,3.0,5.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.2,0.2,0.3333333333333333,0.2,0.0,0.0,0.0,0,0,1,4,,1.0,3.0,1.584962500721156,-0.0,1.0,False,IBD_enriched,Collinsella_sp900548935 | Collinsella_sp900541125 | COG0476
H,Coenzyme transport and metabolism,Bacteroides_uniformis | Bacteroides_eggerthii,48_2-50_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),2,1,2,2,1,2,0,0,0,64,21,64,60.0,20.0,60.0,4.0,1.0,4.0,0.03125,0.0476190476190476,0.03125,0.0333333333333333,0.05,0.0333333333333333,0.0,0.0,0.0,0,4,2,58,0.0,1.0,2.6,1.3785116232537298,-0.0,1.0,False,IBD_enriched,Bacteroides_uniformis | Bacteroides_eggerthii | COG0262
H,Coenzyme transport and metabolism,Bacteroides_salyersiae | Bacteroides_uniformis,36_1-48_2,COG0156,7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0),3,1,3,3,1,3,0,0,0,46,16,46,44.0,15.0,44.0,2.0,1.0,2.0,0.0652173913043478,0.0625,0.0652173913043478,0.0681818181818181,0.0666666666666666,0.0681818181818181,0.0,0.0,0.0,0,2,3,41,0.0,1.0,2.3714285714285714,1.2457564144019584,-0.0,1.0,False,IBD_enriched,Bacteroides_salyersiae | Bacteroides_uniformis | COG0156
H,Coenzyme transport and metabolism,Bacteroides_salyersiae | Bacteroides_intestinalis,36_1-39_2,COG0156,7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0),1,1,1,1,1,1,0,0,0,4,3,4,4.0,3.0,4.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,0.0,0.0,0.0,0,0,1,3,,1.0,2.3333333333333335,1.222392421336448,-0.0,1.0,False,IBD_enriched,Bacteroides_salyersiae | Bacteroides_intestinalis | COG0156
H,Coenzyme transport and metabolism,Bacteroides_thetaiotaomicron | Phocaeicola_vulgatus,42_2-46_1,COG1541,"Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family (PaaK) (PDB:2Y4O)",2,1,2,2,1,2,0,0,0,239,73,239,220.0,70.0,220.0,19.0,3.0,19.0,0.00836820083682,0.0136986301369863,0.00836820083682,0.009090909090909,0.0142857142857142,0.009090909090909,0.0,0.0,0.0,0,19,2,218,0.0,1.0,2.241025641025641,1.1641591557509878,-0.0,1.0,False,IBD_enriched,Bacteroides_thetaiotaomicron | Phocaeicola_vulgatus | COG1541
H,Coenzyme transport and metabolism,Bacteroides_caccae | Bacteroides_ovatus,43_1-44_3,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),1,1,1,1,1,1,0,0,0,116,31,116,101.0,28.0,101.0,15.0,3.0,15.0,0.0086206896551724,0.032258064516129,0.0086206896551724,0.0099009900990099,0.0357142857142857,0.0099009900990099,0.0,0.0,0.0,0,15,1,100,0.0,1.0,2.161290322580645,1.1118928800708971,-0.0,1.0,False,IBD_enriched,Bacteroides_caccae | Bacteroides_ovatus | COG4206
H,Coenzyme transport and metabolism,Bacteroides_caccae | Phocaeicola_vulgatus,43_1-46_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),1,1,1,1,1,1,0,0,0,162,49,162,138.0,47.0,138.0,24.0,2.0,24.0,0.0061728395061728,0.0204081632653061,0.0061728395061728,0.0072463768115942,0.0212765957446808,0.0072463768115942,0.0,0.0,0.0,0,24,1,137,0.0,1.0,1.870748299319728,0.9036154635756576,-0.0,1.0,False,IBD_enriched,Bacteroides_caccae | Phocaeicola_vulgatus | COG0262
H,Coenzyme transport and metabolism,Bacteroides_fragilis | Bacteroides_eggerthii,32_1-50_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),3,1,3,3,1,3,0,0,0,9,4,9,9.0,4.0,9.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0,0.0,0,0,3,6,,1.0,1.8571428571428572,0.8930847960834881,-0.0,1.0,False,IBD_enriched,Bacteroides_fragilis | Bacteroides_eggerthii | COG0476
H,Coenzyme transport and metabolism,Phocaeicola_vulgatus | Bacteroides_uniformis,46_1-48_2,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),3,2,3,3,2,3,0,0,0,900,161,900,836.0,153.0,836.0,64.0,8.0,64.0,0.0033333333333333,0.0124223602484472,0.0033333333333333,0.0035885167464114,0.0130718954248366,0.0035885167464114,0.0,0.0,0.0,0,64,3,833,0.0,1.0,1.8460686600221483,0.8844562115055585,-0.0,1.0,False,IBD_enriched,Phocaeicola_vulgatus | Bacteroides_uniformis | COG0262
H,Coenzyme transport and metabolism,Phocaeicola_vulgatus | Bacteroides_uniformis,46_1-48_2,COG0294,Dihydropteroate synthase (FolP) (PDB:1AD1),3,1,3,3,1,3,0,0,0,900,161,900,836.0,153.0,836.0,64.0,8.0,64.0,0.0033333333333333,0.0062111801242236,0.0033333333333333,0.0035885167464114,0.0065359477124183,0.0035885167464114,0.0,0.0,0.0,0,64,3,833,0.0,1.0,1.8460686600221483,0.8844562115055585,-0.0,1.0,False,IBD_enriched,Phocaeicola_vulgatus | Bacteroides_uniformis | COG0294
H,Coenzyme transport and metabolism,Bacteroides_fragilis | Bacteroides_intestinalis,32_1-39_2,COG0156,7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0),1,1,1,1,1,1,0,0,0,3,3,3,3.0,3.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,1,2,,1.0,1.6666666666666667,0.7369655941662062,-0.0,1.0,False,IBD_enriched,Bacteroides_fragilis | Bacteroides_intestinalis | COG0156
H,Coenzyme transport and metabolism,Bacteroides_finegoldii | Bacteroides_caccae,40_1-43_1,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),1,1,1,1,1,1,0,0,0,3,2,3,3.0,2.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0,0,1,2,,1.0,1.6666666666666667,0.7369655941662062,-0.0,1.0,False,IBD_enriched,Bacteroides_finegoldii | Bacteroides_caccae | COG4206
H,Coenzyme transport and metabolism,Parabacteroides_merdae | Bacteroides_ovatus,26_2-44_3,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),1,1,1,1,1,1,0,0,0,153,66,153,127.0,59.0,127.0,26.0,7.0,26.0,0.0065359477124183,0.0151515151515151,0.0065359477124183,0.0078740157480314,0.0169491525423728,0.0078740157480314,0.0,0.0,0.0,0,26,1,126,0.0,1.0,1.5911949685534592,0.6701106194099549,-0.0,1.0,False,IBD_enriched,Parabacteroides_merdae | Bacteroides_ovatus | COG0476
H,Coenzyme transport and metabolism,Parabacteroides_merdae | Bacteroides_ovatus,26_2-44_3,COG2109,ATP:corrinoid adenosyltransferase (BtuR) (PDB:4HUT),1,1,1,1,1,1,0,0,0,153,66,153,127.0,59.0,127.0,26.0,7.0,26.0,0.0065359477124183,0.0151515151515151,0.0065359477124183,0.0078740157480314,0.0169491525423728,0.0078740157480314,0.0,0.0,0.0,0,26,1,126,0.0,1.0,1.5911949685534592,0.6701106194099549,-0.0,1.0,False,IBD_enriched,Parabacteroides_merdae | Bacteroides_ovatus | COG2109
H,Coenzyme transport and metabolism,Parabacteroides_merdae | Bacteroides_ovatus,26_2-44_3,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),1,1,1,1,1,1,0,0,0,153,66,153,127.0,59.0,127.0,26.0,7.0,26.0,0.0065359477124183,0.0151515151515151,0.0065359477124183,0.0078740157480314,0.0169491525423728,0.0078740157480314,0.0,0.0,0.0,0,26,1,126,0.0,1.0,1.5911949685534592,0.6701106194099549,-0.0,1.0,False,IBD_enriched,Parabacteroides_merdae | Bacteroides_ovatus | COG4206
H,Coenzyme transport and metabolism,Alistipes_shahii | Bacteroides_xylanisolvens,10_2-44_1,COG2109,ATP:corrinoid adenosyltransferase (BtuR) (PDB:4HUT),1,1,1,1,1,1,0,0,0,31,12,31,26.0,10.0,26.0,5.0,2.0,5.0,0.032258064516129,0.0833333333333333,0.032258064516129,0.0384615384615384,0.1,0.0384615384615384,0.0,0.0,0.0,0,5,1,25,0.0,1.0,1.5454545454545454,0.6280312226130421,-0.0,1.0,False,IBD_enriched,Alistipes_shahii | Bacteroides_xylanisolvens | COG2109
H,Coenzyme transport and metabolism,Alistipes_shahii | Bacteroides_xylanisolvens,10_2-44_1,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),1,1,1,1,1,1,0,0,0,31,12,31,26.0,10.0,26.0,5.0,2.0,5.0,0.032258064516129,0.0833333333333333,0.032258064516129,0.0384615384615384,0.1,0.0384615384615384,0.0,0.0,0.0,0,5,1,25,0.0,1.0,1.5454545454545454,0.6280312226130421,-0.0,1.0,False,IBD_enriched,Alistipes_shahii | Bacteroides_xylanisolvens | COG4206
H,Coenzyme transport and metabolism,Parabacteroides_merdae | Bacteroides_xylanisolvens,26_2-44_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),2,1,2,0,0,0,2,1,2,162,25,162,37.0,20.0,37.0,125.0,5.0,125.0,0.0123456790123456,0.04,0.0123456790123456,0.0,0.0,0.0,0.016,0.2,0.016,2,123,0,37,inf,1.0,1.5182186234817814,0.6023795537985657,-0.0,1.0,False,IBD_enriched,Parabacteroides_merdae | Bacteroides_xylanisolvens | COG0476
H,Coenzyme transport and metabolism,Bacteroides_ovatus | Phocaeicola_vulgatus,44_3-46_1,COG0156,7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0),1,1,1,1,1,1,0,0,0,320,83,320,261.0,76.0,261.0,59.0,7.0,59.0,0.003125,0.0120481927710843,0.003125,0.003831417624521,0.0131578947368421,0.003831417624521,0.0,0.0,0.0,0,59,1,260,0.0,1.0,1.4593837535014005,0.5453592982494084,-0.0,1.0,False,IBD_enriched,Bacteroides_ovatus | Phocaeicola_vulgatus | COG0156
H,Coenzyme transport and metabolism,Bacteroides_ovatus | Phocaeicola_vulgatus,44_3-46_1,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),1,1,1,1,1,1,0,0,0,320,83,320,261.0,76.0,261.0,59.0,7.0,59.0,0.003125,0.0120481927710843,0.003125,0.003831417624521,0.0131578947368421,0.003831417624521,0.0,0.0,0.0,0,59,1,260,0.0,1.0,1.4593837535014005,0.5453592982494084,-0.0,1.0,False,IBD_enriched,Bacteroides_ovatus | Phocaeicola_vulgatus | COG4206
H,Coenzyme transport and metabolism,Alistipes_shahii | Parabacteroides_merdae,10_2-26_2,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),1,1,1,1,1,1,0,0,0,82,29,82,67.0,27.0,67.0,15.0,2.0,15.0,0.0121951219512195,0.0344827586206896,0.0121951219512195,0.0149253731343283,0.037037037037037,0.0149253731343283,0.0,0.0,0.0,0,15,1,66,0.0,1.0,1.4301075268817205,0.5161236243931582,-0.0,1.0,False,IBD_enriched,Alistipes_shahii | Parabacteroides_merdae | COG0262
H,Coenzyme transport and metabolism,Parabacteroides_merdae | Bacteroides_eggerthii,26_2-50_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),2,1,2,2,1,2,0,0,0,21,12,21,19.0,11.0,19.0,2.0,1.0,2.0,0.0952380952380952,0.0833333333333333,0.0952380952380952,0.1052631578947368,0.0909090909090909,0.1052631578947368,0.0,0.0,0.0,0,2,2,17,0.0,1.0,1.4,0.48542682717024166,-0.0,1.0,False,IBD_enriched,Parabacteroides_merdae | Bacteroides_eggerthii | COG0476
H,Coenzyme transport and metabolism,Alistipes_A_indistinctus | Parabacteroides_distasonis,13_1-45_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),1,1,1,0,0,0,1,1,1,173,16,173,52.0,12.0,52.0,121.0,4.0,121.0,0.0057803468208092,0.0625,0.0057803468208092,0.0,0.0,0.0,0.0082644628099173,0.25,0.0082644628099173,1,120,0,52,inf,1.0,1.3070539419087137,0.38631868215731724,-0.0,1.0,False,IBD_enriched,Alistipes_A_indistinctus | Parabacteroides_distasonis | COG0476
H,Coenzyme transport and metabolism,Bacteroides_salyersiae | Bacteroides_thetaiotaomicron,36_1-42_2,COG0156,7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0),1,1,1,1,1,1,0,0,0,12,7,12,10.0,6.0,10.0,2.0,1.0,2.0,0.0833333333333333,0.1428571428571428,0.0833333333333333,0.1,0.1666666666666666,0.1,0.0,0.0,0.0,0,2,1,9,0.0,1.0,1.2666666666666666,0.34103691783506696,-0.0,1.0,False,IBD_enriched,Bacteroides_salyersiae | Bacteroides_thetaiotaomicron | COG0156
H,Coenzyme transport and metabolism,Bacteroides_nordii | Parabacteroides_distasonis,37_2-45_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),8,1,8,8,1,8,0,0,0,18,1,18,18.0,1.0,18.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.4444444444444444,0.4444444444444444,1.0,0.4444444444444444,0.0,0.0,0.0,0,0,8,10,,1.0,1.2352941176470589,0.30485458152842093,-0.0,1.0,False,IBD_enriched,Bacteroides_nordii | Parabacteroides_distasonis | COG0262
H,Coenzyme transport and metabolism,Parabacteroides_merdae | Bacteroides_fragilis,26_2-32_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),6,1,6,6,1,6,0,0,0,167,39,167,158.0,36.0,158.0,9.0,3.0,9.0,0.0359281437125748,0.0256410256410256,0.0359281437125748,0.0379746835443038,0.0277777777777777,0.0379746835443038,0.0,0.0,0.0,0,9,6,152,0.0,1.0,1.2348178137651822,0.30429820086557097,-0.0,1.0,False,IBD_enriched,Parabacteroides_merdae | Bacteroides_fragilis | COG0262
H,Coenzyme transport and metabolism,Parabacteroides_goldsteinii | Phocaeicola_vulgatus,20_1-46_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),1,1,1,1,1,1,0,0,0,66,19,66,52.0,18.0,52.0,14.0,1.0,14.0,0.0151515151515151,0.0526315789473684,0.0151515151515151,0.0192307692307692,0.0555555555555555,0.0192307692307692,0.0,0.0,0.0,0,14,1,51,0.0,1.0,1.1839080459770115,0.24355703133449008,-0.0,1.0,False,IBD_enriched,Parabacteroides_goldsteinii | Phocaeicola_vulgatus | COG0262
H,Coenzyme transport and metabolism,Parabacteroides_merdae | Bacteroides_thetaiotaomicron,26_2-42_2,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),2,1,2,2,1,2,0,0,0,120,56,120,103.0,52.0,103.0,17.0,4.0,17.0,0.0166666666666666,0.0178571428571428,0.0166666666666666,0.0194174757281553,0.0192307692307692,0.0194174757281553,0.0,0.0,0.0,0,17,2,101,0.0,1.0,1.16,0.21412480535284734,-0.0,1.0,False,IBD_enriched,Parabacteroides_merdae | Bacteroides_thetaiotaomicron | COG0476
H,Coenzyme transport and metabolism,Odoribacter_splanchnicus | Bacteroides_stercoris,14_1-52_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),2,1,2,0,0,0,2,1,2,9,4,9,1.0,1.0,1.0,8.0,3.0,8.0,0.2222222222222222,0.25,0.2222222222222222,0.0,0.0,0.0,0.25,0.3333333333333333,0.25,2,6,0,1,inf,1.0,1.1538461538461537,0.20645087746742624,-0.0,1.0,False,IBD_enriched,Odoribacter_splanchnicus | Bacteroides_stercoris | COG0476
H,Coenzyme transport and metabolism,Alistipes_shahii | Bacteroides_caccae,10_2-43_1,COG2896,"GTP 3',8-cyclase (molybdenum cofactor biosynthesis protein MoaA) (MoaA) (PDB:1TV7)",4,1,4,4,1,4,0,0,0,42,15,42,39.0,14.0,39.0,3.0,1.0,3.0,0.0952380952380952,0.0666666666666666,0.0952380952380952,0.1025641025641025,0.0714285714285714,0.1025641025641025,0.0,0.0,0.0,0,3,4,35,0.0,1.0,1.126984126984127,0.1724671960047656,-0.0,1.0,False,IBD_enriched,Alistipes_shahii | Bacteroides_caccae | COG2896
H,Coenzyme transport and metabolism,Alistipes_shahii | Bacteroides_caccae,10_2-43_1,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),4,1,4,4,1,4,0,0,0,42,15,42,39.0,14.0,39.0,3.0,1.0,3.0,0.0952380952380952,0.0666666666666666,0.0952380952380952,0.1025641025641025,0.0714285714285714,0.1025641025641025,0.0,0.0,0.0,0,3,4,35,0.0,1.0,1.126984126984127,0.1724671960047656,-0.0,1.0,False,IBD_enriched,Alistipes_shahii | Bacteroides_caccae | COG4206
