side,cluster,species_id,individual,gene_genome_count,total_genome_count,individual_gene_prev,summary_total_genome_count,missing_genome_count_in_pan
1,group_36819,45_1,110,6,6,1.0,6,0
1,group_36819,45_1,51,14,15,0.933333,15,0
1,group_36819,45_1,LL41_G08_3797,4,5,0.8,5,0
2,group_36819,45_1,110,6,6,1.0,6,0
2,group_36819,45_1,51,14,15,0.933333,15,0
1,group_3684,45_1,51,1,15,0.0666667,15,0
1,group_3684,45_1,LL41_G08_3797,2,5,0.4,5,0
2,group_36870,45_1,p056,2,8,0.25,8,0
1,group_36880,45_1,p036,9,10,0.9,10,0
2,group_36918,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_36935,45_1,LL94_F05_8824,4,6,0.666667,6,0
1,group_36951,45_1,p058,8,8,1.0,8,0
2,group_36951,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_36951,45_1,p058,8,8,1.0,8,0
2,group_36999,45_1,p056,2,8,0.25,8,0
2,group_3701,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_37035,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_37035,45_1,LL13_A01_1064,6,8,0.75,8,0
2,group_37035,45_1,LL19_H05_1684,5,5,1.0,5,0
1,group_37038,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_37038,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_37065,45_1,LL41_B06_3776,8,8,1.0,8,0
2,group_37075,45_1,LL91_E04_8568,1,9,0.111111,9,0
1,group_37139,45_1,51,15,15,1.0,15,0
1,group_37139,45_1,LL41_G08_3797,4,5,0.8,5,0
2,group_37139,45_1,51,15,15,1.0,15,0
1,group_37145,45_1,p058,3,8,0.375,8,0
2,group_37145,45_1,p058,3,8,0.375,8,0
2,group_37187,45_1,p056,2,8,0.25,8,0
1,group_37192,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_37260,45_1,LL90_D02_8450,1,5,0.2,5,0
2,group_37295,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_37365,45_1,14,6,6,1.0,6,0
2,group_37399,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_37399,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_37399,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_37416,45_1,51,7,15,0.466667,15,0
1,group_37467,45_1,51,15,15,1.0,15,0
1,group_37467,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_37467,45_1,110,6,6,1.0,6,0
2,group_37467,45_1,51,15,15,1.0,15,0
2,group_37480,45_1,p056,8,8,1.0,8,0
2,group_375,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_375,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_375,45_1,p038,6,10,0.6,10,0
2,group_3752,45_1,p056,2,8,0.25,8,0
2,group_37597,45_1,LL19_H05_1684,5,5,1.0,5,0
1,group_37634,45_1,51,1,15,0.0666667,15,0
2,group_37765,45_1,LL19_H05_1684,3,5,0.6,5,0
1,group_37768,45_1,14,6,6,1.0,6,0
1,group_37768,45_1,51,12,15,0.8,15,0
2,group_37768,45_1,14,6,6,1.0,6,0
2,group_37768,45_1,51,12,15,0.8,15,0
2,group_37788,45_1,p056,2,8,0.25,8,0
1,group_3780,45_1,p019,6,6,1.0,6,0
2,group_37823,45_1,LL47_C08_4369,6,6,1.0,6,0
2,group_37867,45_1,p056,2,8,0.25,8,0
2,group_38025,45_1,LL41_B06_3776,7,8,0.875,8,0
2,group_38025,45_1,LL79_F08_7444,2,5,0.4,5,0
1,group_38040,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_38040,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_38043,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_3810,45_1,p019,6,6,1.0,6,0
2,group_38113,45_1,p058,4,8,0.5,8,0
2,group_38139,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_3818,45_1,p056,2,8,0.25,8,0
2,group_38317,45_1,LL91_E04_8568,1,9,0.111111,9,0
2,group_38502,45_1,p038,6,10,0.6,10,0
1,group_38505,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_38682,45_1,LL13_A01_1064,8,8,1.0,8,0
1,group_38761,45_1,14,6,6,1.0,6,0
1,group_38761,45_1,51,12,15,0.8,15,0
2,group_38761,45_1,14,6,6,1.0,6,0
2,group_38761,45_1,51,12,15,0.8,15,0
2,group_3880,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_3884,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_3884,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_38900,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_3906,45_1,LL41_B06_3776,8,8,1.0,8,0
2,group_39179,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_39179,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_39179,45_1,p038,6,10,0.6,10,0
1,group_39180,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_39185,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_39185,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_39188,45_1,p072,6,6,1.0,6,0
2,group_39188,45_1,p072,6,6,1.0,6,0
1,group_39251,45_1,14,6,6,1.0,6,0
1,group_39264,45_1,p079,7,11,0.636364,11,0
2,group_39264,45_1,p079,7,11,0.636364,11,0
2,group_39320,45_1,p055,4,16,0.25,16,0
1,group_39347,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_39347,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_39505,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_39505,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_39505,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_39613,45_1,14,6,6,1.0,6,0
2,group_39621,45_1,LL41_B06_3776,8,8,1.0,8,0
2,group_39622,45_1,p055,1,16,0.0625,16,0
2,group_39649,45_1,LL94_F05_8824,2,6,0.333333,6,0
1,group_39773,45_1,51,15,15,1.0,15,0
2,group_39773,45_1,110,5,6,0.833333,6,0
2,group_39773,45_1,51,15,15,1.0,15,0
2,group_3979,45_1,LL79_F08_7444,4,5,0.8,5,0
1,group_39865,45_1,14,6,6,1.0,6,0
2,group_39883,45_1,110,1,6,0.166667,6,0
1,group_39902,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_39926,45_1,p036,9,10,0.9,10,0
1,group_40038,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_40038,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_40038,45_1,LL94_F05_8824,4,6,0.666667,6,0
2,group_40093,45_1,LL90_D02_8450,1,5,0.2,5,0
1,group_40137,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_40137,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_40137,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_40191,45_1,LL79_F08_7444,5,5,1.0,5,0
1,group_40250,45_1,p058,8,8,1.0,8,0
2,group_40250,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_40250,45_1,p058,8,8,1.0,8,0
2,group_4026,45_1,110,2,6,0.333333,6,0
2,group_40275,45_1,p058,8,8,1.0,8,0
2,group_40294,45_1,110,2,6,0.333333,6,0
2,group_40295,45_1,110,5,6,0.833333,6,0
1,group_40397,45_1,51,15,15,1.0,15,0
1,group_40397,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_40397,45_1,110,4,6,0.666667,6,0
2,group_40397,45_1,51,15,15,1.0,15,0
2,group_40417,45_1,p056,8,8,1.0,8,0
1,group_40455,45_1,51,2,15,0.133333,15,0
2,group_40455,45_1,51,2,15,0.133333,15,0
2,group_40458,45_1,p056,2,8,0.25,8,0
1,group_40461,45_1,LL41_G08_3797,5,5,1.0,5,0
1,group_40477,45_1,p058,8,8,1.0,8,0
2,group_40477,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_40477,45_1,p058,8,8,1.0,8,0
1,group_40514,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_40514,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_40517,45_1,p056,2,8,0.25,8,0
2,group_40528,45_1,LL19_H05_1684,5,5,1.0,5,0
1,group_4054,45_1,p058,8,8,1.0,8,0
2,group_4054,45_1,p058,8,8,1.0,8,0
2,group_40697,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_40826,45_1,14,6,6,1.0,6,0
1,group_40974,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_40974,45_1,LL13_A01_1064,6,8,0.75,8,0
2,group_40974,45_1,LL19_H05_1684,5,5,1.0,5,0
2,group_40985,45_1,LL19_H05_1684,3,5,0.6,5,0
2,group_41149,45_1,110,2,6,0.333333,6,0
2,group_41149,45_1,p056,8,8,1.0,8,0
1,group_41185,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_41185,45_1,LL53_H04_4894,13,13,1.0,13,0
1,group_41230,45_1,110,6,6,1.0,6,0
1,group_41230,45_1,485,6,6,1.0,6,0
2,group_41230,45_1,110,6,6,1.0,6,0
2,group_41230,45_1,25,2,9,0.222222,9,0
2,group_41230,45_1,485,6,6,1.0,6,0
2,group_41230,45_1,LL19_H05_1684,5,5,1.0,5,0
2,group_41230,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_41230,45_1,p055,16,16,1.0,16,0
2,group_41307,45_1,p056,8,8,1.0,8,0
1,group_41317,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_41351,45_1,51,15,15,1.0,15,0
1,group_41351,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_41351,45_1,110,4,6,0.666667,6,0
2,group_41351,45_1,51,15,15,1.0,15,0
2,group_41408,45_1,LL19_H05_1684,3,5,0.6,5,0
2,group_41411,45_1,LL90_D02_8450,1,5,0.2,5,0
1,group_41462,45_1,p019,6,6,1.0,6,0
2,group_41528,45_1,LL47_C08_4369,6,6,1.0,6,0
2,group_41528,45_1,p063,1,11,0.0909091,11,0
2,group_41535,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_41535,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_41573,45_1,LL79_F08_7444,1,5,0.2,5,0
2,group_41581,45_1,LL90_B12_8533,11,12,0.916667,12,0
1,group_41583,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_41583,45_1,LL40_B08_3696,14,14,1.0,14,0
2,group_41583,45_1,LL53_H04_4894,13,13,1.0,13,0
1,group_41599,45_1,485,6,6,1.0,6,0
1,group_41599,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_41599,45_1,485,6,6,1.0,6,0
2,group_41599,45_1,LL91_E04_8568,9,9,1.0,9,0
1,group_41600,45_1,110,3,6,0.5,6,0
2,group_41600,45_1,110,3,6,0.5,6,0
2,group_41601,45_1,LL19_H05_1684,5,5,1.0,5,0
1,group_41602,45_1,51,4,15,0.266667,15,0
2,group_41602,45_1,51,4,15,0.266667,15,0
2,group_41602,45_1,p036,9,10,0.9,10,0
2,group_41602,45_1,p056,2,8,0.25,8,0
2,group_41602,45_1,p063,1,11,0.0909091,11,0
1,group_41612,45_1,p036,10,10,1.0,10,0
2,group_41612,45_1,LL90_D02_8450,5,5,1.0,5,0
1,group_41632,45_1,p058,8,8,1.0,8,0
2,group_41632,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_41632,45_1,p058,8,8,1.0,8,0
1,group_41677,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_41677,45_1,LL91_E04_8568,9,9,1.0,9,0
1,group_41762,45_1,p058,8,8,1.0,8,0
2,group_41762,45_1,p058,8,8,1.0,8,0
2,group_41850,45_1,LL47_C08_4369,4,6,0.666667,6,0
2,group_41850,45_1,p063,1,11,0.0909091,11,0
1,group_41865,45_1,p019,6,6,1.0,6,0
1,group_41920,45_1,51,15,15,1.0,15,0
2,group_41920,45_1,51,15,15,1.0,15,0
2,group_41920,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_41920,45_1,p055,16,16,1.0,16,0
2,group_41957,45_1,p056,2,8,0.25,8,0
2,group_41979,45_1,LL47_C08_4369,6,6,1.0,6,0
2,group_41979,45_1,p063,1,11,0.0909091,11,0
2,group_41989,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_42005,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_42005,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_42005,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_42013,45_1,p056,2,8,0.25,8,0
2,group_42020,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_42020,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_42053,45_1,p036,9,10,0.9,10,0
1,group_42073,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_42073,45_1,LL53_H04_4894,13,13,1.0,13,0
1,group_42081,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_42081,45_1,p038,6,10,0.6,10,0
1,group_42091,45_1,14,6,6,1.0,6,0
2,group_42091,45_1,14,6,6,1.0,6,0
1,group_42094,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_42094,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_42095,45_1,485,6,6,1.0,6,0
1,group_42095,45_1,LL53_H04_4894,12,13,0.923077,13,0
1,group_42095,45_1,p056,8,8,1.0,8,0
2,group_42095,45_1,485,6,6,1.0,6,0
2,group_42095,45_1,LL53_H04_4894,12,13,0.923077,13,0
2,group_42095,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_42095,45_1,p056,8,8,1.0,8,0
2,group_4238,45_1,p063,1,11,0.0909091,11,0
2,group_42434,45_1,p056,8,8,1.0,8,0
2,group_42450,45_1,p055,4,16,0.25,16,0
1,group_42513,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_42513,45_1,LL53_H04_4894,4,13,0.307692,13,0
1,group_42546,45_1,51,15,15,1.0,15,0
1,group_42546,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_42546,45_1,110,6,6,1.0,6,0
2,group_42546,45_1,51,15,15,1.0,15,0
1,group_42592,45_1,p058,8,8,1.0,8,0
2,group_42592,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_42592,45_1,p058,8,8,1.0,8,0
2,group_42626,45_1,110,1,6,0.166667,6,0
1,group_42747,45_1,p058,8,8,1.0,8,0
2,group_42747,45_1,p058,8,8,1.0,8,0
2,group_42800,45_1,p056,8,8,1.0,8,0
1,group_42807,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_42807,45_1,p038,6,10,0.6,10,0
1,group_42820,45_1,p036,7,10,0.7,10,0
2,group_42908,45_1,LL47_C08_4369,6,6,1.0,6,0
2,group_42908,45_1,p063,1,11,0.0909091,11,0
2,group_42917,45_1,p056,8,8,1.0,8,0
1,group_43005,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_43005,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_43007,45_1,LL94_F05_8824,1,6,0.166667,6,0
1,group_43093,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_43093,45_1,LL13_A01_1064,5,8,0.625,8,0
2,group_43093,45_1,LL19_H05_1684,5,5,1.0,5,0
2,group_43102,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_43102,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_43102,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_43209,45_1,51,15,15,1.0,15,0
1,group_43209,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_43209,45_1,110,6,6,1.0,6,0
2,group_43209,45_1,51,15,15,1.0,15,0
1,group_43231,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_43231,45_1,LL53_H04_4894,13,13,1.0,13,0
1,group_43249,45_1,p056,8,8,1.0,8,0
2,group_43249,45_1,p056,8,8,1.0,8,0
1,group_43256,45_1,110,4,6,0.666667,6,0
1,group_43256,45_1,485,6,6,1.0,6,0
1,group_43256,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_43256,45_1,110,4,6,0.666667,6,0
2,group_43256,45_1,485,6,6,1.0,6,0
2,group_43256,45_1,LL91_E04_8568,9,9,1.0,9,0
1,group_43319,45_1,p056,1,8,0.125,8,0
2,group_43319,45_1,p056,1,8,0.125,8,0
1,group_43340,45_1,p058,8,8,1.0,8,0
2,group_43340,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_43340,45_1,p058,8,8,1.0,8,0
2,group_43383,45_1,p056,2,8,0.25,8,0
1,group_43408,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_43415,45_1,LL91_E04_8568,1,9,0.111111,9,0
1,group_43416,45_1,51,15,15,1.0,15,0
1,group_43416,45_1,LL41_G08_3797,4,5,0.8,5,0
2,group_43416,45_1,110,6,6,1.0,6,0
2,group_43416,45_1,51,15,15,1.0,15,0
2,group_43468,45_1,LL19_H05_1684,5,5,1.0,5,0
1,group_43510,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_43534,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_43534,45_1,p058,8,8,1.0,8,0
1,group_43552,45_1,51,1,15,0.0666667,15,0
2,group_43592,45_1,110,2,6,0.333333,6,0
2,group_43592,45_1,p056,8,8,1.0,8,0
2,group_43736,45_1,LL79_F08_7444,2,5,0.4,5,0
1,group_43865,45_1,LL40_B08_3696,9,14,0.642857,14,0
1,group_43865,45_1,LL53_H04_4894,13,13,1.0,13,0
1,group_43865,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_43865,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_43865,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_43980,45_1,LL79_F08_7444,4,5,0.8,5,0
1,group_43987,45_1,p036,10,10,1.0,10,0
2,group_43987,45_1,LL90_D02_8450,4,5,0.8,5,0
1,group_441,45_1,14,6,6,1.0,6,0
1,group_44147,45_1,p056,8,8,1.0,8,0
2,group_44147,45_1,p056,8,8,1.0,8,0
1,group_44148,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_44148,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_44166,45_1,110,4,6,0.666667,6,0
2,group_44179,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_44179,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_44179,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_44184,45_1,51,14,15,0.933333,15,0
1,group_44184,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_44184,45_1,110,6,6,1.0,6,0
2,group_44184,45_1,51,14,15,0.933333,15,0
2,group_44198,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_44203,45_1,110,6,6,1.0,6,0
2,group_4425,45_1,p056,8,8,1.0,8,0
2,group_44331,45_1,LL19_H05_1684,3,5,0.6,5,0
1,group_44433,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_44433,45_1,LL53_H04_4894,4,13,0.307692,13,0
1,group_44559,45_1,p056,8,8,1.0,8,0
2,group_44559,45_1,p056,8,8,1.0,8,0
2,group_44566,45_1,110,2,6,0.333333,6,0
2,group_44621,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_44628,45_1,p038,6,10,0.6,10,0
2,group_44665,45_1,LL90_D02_8450,1,5,0.2,5,0
2,group_44767,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_44769,45_1,LL41_B06_3776,8,8,1.0,8,0
2,group_4478,45_1,p063,1,11,0.0909091,11,0
1,group_45073,45_1,LL41_G08_3797,5,5,1.0,5,0
1,group_45150,45_1,14,6,6,1.0,6,0
1,group_4527,45_1,LL53_H04_4894,4,13,0.307692,13,0
1,group_45348,45_1,110,4,6,0.666667,6,0
1,group_45348,45_1,485,6,6,1.0,6,0
1,group_45348,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_45348,45_1,110,4,6,0.666667,6,0
2,group_45348,45_1,485,6,6,1.0,6,0
2,group_45348,45_1,LL19_H05_1684,5,5,1.0,5,0
2,group_45348,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_45460,45_1,LL90_B12_8533,11,12,0.916667,12,0
2,group_45463,45_1,p038,3,10,0.3,10,0
2,group_45493,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_45517,45_1,14,5,6,0.833333,6,0
1,group_45566,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_45566,45_1,LL53_H04_4894,13,13,1.0,13,0
1,group_45632,45_1,p036,10,10,1.0,10,0
2,group_45632,45_1,LL90_D02_8450,5,5,1.0,5,0
2,group_45686,45_1,110,1,6,0.166667,6,0
2,group_45725,45_1,LL19_H05_1684,3,5,0.6,5,0
1,group_45826,45_1,14,6,6,1.0,6,0
1,group_45910,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_45910,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_45910,45_1,LL79_F08_7444,5,5,1.0,5,0
1,group_45924,45_1,51,10,15,0.666667,15,0
2,group_45924,45_1,14,5,6,0.833333,6,0
2,group_45924,45_1,51,10,15,0.666667,15,0
1,group_45925,45_1,51,1,15,0.0666667,15,0
2,group_45925,45_1,51,1,15,0.0666667,15,0
1,group_45942,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_45942,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_45995,45_1,110,2,6,0.333333,6,0
2,group_46007,45_1,p056,8,8,1.0,8,0
2,group_46023,45_1,LL91_E04_8568,1,9,0.111111,9,0
1,group_46276,45_1,p056,8,8,1.0,8,0
2,group_46276,45_1,p056,8,8,1.0,8,0
2,group_46301,45_1,LL41_B06_3776,8,8,1.0,8,0
2,group_46327,45_1,p056,2,8,0.25,8,0
2,group_46347,45_1,110,2,6,0.333333,6,0
2,group_46347,45_1,p056,8,8,1.0,8,0
2,group_46353,45_1,p056,2,8,0.25,8,0
1,group_46493,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_46493,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_46548,45_1,p056,2,8,0.25,8,0
2,group_4655,45_1,LL41_B06_3776,8,8,1.0,8,0
1,group_46576,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_46576,45_1,LL53_H04_4894,13,13,1.0,13,0
1,group_46696,45_1,LL41_G08_3797,5,5,1.0,5,0
1,group_46718,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_46718,45_1,LL79_F08_7444,1,5,0.2,5,0
1,group_46741,45_1,LL40_B08_3696,3,14,0.214286,14,0
1,group_46813,45_1,p056,1,8,0.125,8,0
2,group_46813,45_1,p056,1,8,0.125,8,0
2,group_46842,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_46909,45_1,p055,4,16,0.25,16,0
1,group_4694,45_1,LL41_G08_3797,5,5,1.0,5,0
1,group_47053,45_1,51,15,15,1.0,15,0
1,group_47053,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_47053,45_1,51,15,15,1.0,15,0
1,group_47058,45_1,LL40_B08_3696,12,14,0.857143,14,0
2,group_47058,45_1,LL40_B08_3696,12,14,0.857143,14,0
2,group_47115,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_47174,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_47174,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_47174,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_47174,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_47231,45_1,LL47_C08_4369,6,6,1.0,6,0
2,group_47231,45_1,p063,1,11,0.0909091,11,0
2,group_47342,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_47342,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_47483,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_47485,45_1,LL90_B12_8533,11,12,0.916667,12,0
2,group_47522,45_1,LL41_B06_3776,8,8,1.0,8,0
1,group_47540,45_1,LL91_E04_8568,3,9,0.333333,9,0
2,group_47540,45_1,LL91_E04_8568,3,9,0.333333,9,0
1,group_47568,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_47633,45_1,p056,8,8,1.0,8,0
1,group_47671,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_47671,45_1,LL13_A01_1064,6,8,0.75,8,0
2,group_47671,45_1,LL19_H05_1684,5,5,1.0,5,0
1,group_4779,45_1,p058,8,8,1.0,8,0
2,group_4779,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_4779,45_1,p058,8,8,1.0,8,0
1,group_47815,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_47815,45_1,LL90_B12_8533,11,12,0.916667,12,0
2,group_47815,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_47867,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_47874,45_1,p019,6,6,1.0,6,0
1,group_48009,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_48009,45_1,LL53_H04_4894,13,13,1.0,13,0
1,group_48022,45_1,p019,6,6,1.0,6,0
2,group_4803,45_1,p058,2,8,0.25,8,0
1,group_48085,45_1,51,15,15,1.0,15,0
1,group_48085,45_1,LL41_G08_3797,5,5,1.0,5,0
1,group_48085,45_1,p055,16,16,1.0,16,0
2,group_48085,45_1,51,15,15,1.0,15,0
2,group_48085,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_48085,45_1,p055,16,16,1.0,16,0
1,group_48182,45_1,LL41_G08_3797,5,5,1.0,5,0
1,group_48276,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_48276,45_1,LL90_B12_8533,11,12,0.916667,12,0
2,group_48276,45_1,LL91_E04_8568,9,9,1.0,9,0
1,group_48279,45_1,LL53_H04_4894,12,13,0.923077,13,0
2,group_48279,45_1,LL53_H04_4894,12,13,0.923077,13,0
2,group_48300,45_1,110,2,6,0.333333,6,0
2,group_48300,45_1,p056,8,8,1.0,8,0
1,group_48309,45_1,p079,7,11,0.636364,11,0
2,group_48309,45_1,p079,7,11,0.636364,11,0
1,group_48425,45_1,LL41_G08_3797,5,5,1.0,5,0
2,group_48425,45_1,LL13_A01_1064,6,8,0.75,8,0
2,group_48425,45_1,LL19_H05_1684,5,5,1.0,5,0
2,group_48460,45_1,p056,2,8,0.25,8,0
1,group_4848,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_4848,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_4848,45_1,LL91_E04_8568,9,9,1.0,9,0
2,group_4848,45_1,p058,8,8,1.0,8,0
1,group_48484,45_1,485,6,6,1.0,6,0
1,group_48484,45_1,LL53_H04_4894,13,13,1.0,13,0
1,group_48484,45_1,p056,8,8,1.0,8,0
2,group_48484,45_1,485,6,6,1.0,6,0
2,group_48484,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_48484,45_1,LL79_F08_7444,5,5,1.0,5,0
2,group_48484,45_1,p056,8,8,1.0,8,0
1,group_48504,45_1,LL53_H04_4894,13,13,1.0,13,0
2,group_48504,45_1,LL53_H04_4894,13,13,1.0,13,0
1,group_48535,45_1,p079,7,11,0.636364,11,0
2,group_48535,45_1,p079,7,11,0.636364,11,0
2,group_48550,45_1,p056,2,8,0.25,8,0
2,group_48614,45_1,110,2,6,0.333333,6,0
2,group_48614,45_1,p056,8,8,1.0,8,0
1,group_48643,45_1,LL40_B08_3696,12,14,0.857143,14,0
2,group_48643,45_1,LL40_B08_3696,12,14,0.857143,14,0
2,group_48743,45_1,p056,2,8,0.25,8,0
2,group_48762,45_1,110,2,6,0.333333,6,0
2,group_48774,45_1,110,2,6,0.333333,6,0
2,group_48774,45_1,p056,8,8,1.0,8,0
1,group_48841,45_1,485,6,6,1.0,6,0
