side,cluster,species_id,individual,gene_genome_count,total_genome_count,individual_gene_prev,summary_total_genome_count,missing_genome_count_in_pan
2,DUF47 family protein,44_3,107,1,6,0.166667,6,0
1,DUF4971 domain-containing protein,44_3,p005,5,9,0.555556,9,0
2,DUF4971 domain-containing protein,44_3,p005,5,9,0.555556,9,0
1,DUF5389 domain-containing protein,44_3,p005,7,9,0.777778,9,0
2,DUF5389 domain-containing protein,44_3,p005,7,9,0.777778,9,0
1,DUF5598 domain-containing protein,44_3,p005,3,9,0.333333,9,0
2,DUF5598 domain-containing protein,44_3,p005,3,9,0.333333,9,0
1,DUF674 domain-containing protein,44_3,p005,8,9,0.888889,9,0
2,DUF674 domain-containing protein,44_3,p005,8,9,0.888889,9,0
2,DUF935 domain-containing protein,44_3,p005,8,9,0.888889,9,0
1,DUF998 domain-containing protein,44_3,p005,8,9,0.888889,9,0
2,DUF998 domain-containing protein,44_3,p005,8,9,0.888889,9,0
1,Exodeoxyribonuclease VII small subunit,44_3,p005,6,9,0.666667,9,0
2,Exodeoxyribonuclease VII small subunit,44_3,p005,6,9,0.666667,9,0
1,Exopolysaccharide production repressor exox,44_3,p005,7,9,0.777778,9,0
2,Exopolysaccharide production repressor exox,44_3,p005,7,9,0.777778,9,0
1,FERM domain-containing protein,44_3,p005,7,9,0.777778,9,0
2,FERM domain-containing protein,44_3,p005,7,9,0.777778,9,0
1,Ferric oxidoreductase domain-containing protein,44_3,p005,6,9,0.666667,9,0
1,Flp1-like domain-containing protein,44_3,p005,7,9,0.777778,9,0
2,Flp1-like domain-containing protein,44_3,p005,7,9,0.777778,9,0
1,Fructan hydrolase,44_3,p005,7,9,0.777778,9,0
1,GCR1-C domain-containing protein,44_3,p005,7,9,0.777778,9,0
2,GCR1-C domain-containing protein,44_3,p005,7,9,0.777778,9,0
1,General stress protein 16U,44_3,p005,7,9,0.777778,9,0
2,General stress protein 16U,44_3,p005,7,9,0.777778,9,0
1,Glucosaminidase,44_3,p005,6,9,0.666667,9,0
2,Glucosaminidase,44_3,p005,6,9,0.666667,9,0
1,GyrI-like small molecule binding domain protein,44_3,p005,7,9,0.777778,9,0
2,GyrI-like small molecule binding domain protein,44_3,p005,7,9,0.777778,9,0
1,HNH-5 domain-containing protein,44_3,p005,7,9,0.777778,9,0
2,HNH-5 domain-containing protein,44_3,p005,7,9,0.777778,9,0
1,HNOB domain-containing protein,44_3,p005,7,9,0.777778,9,0
2,HNOB domain-containing protein,44_3,p005,7,9,0.777778,9,0
2,Helicase-C-3 domain-containing protein,44_3,p005,6,9,0.666667,9,0
1,Helitron-like-N domain-containing protein,44_3,p005,6,9,0.666667,9,0
2,Helitron-like-N domain-containing protein,44_3,p005,6,9,0.666667,9,0
1,Helix-turn-helix domain,44_3,p005,8,9,0.888889,9,0
2,Helix-turn-helix domain,44_3,p005,8,9,0.888889,9,0
1,Hin-like DNA-invertase,44_3,p005,7,9,0.777778,9,0
2,Hin-like DNA-invertase,44_3,p005,7,9,0.777778,9,0
1,IS982 family transposase,44_3,p005,7,9,0.777778,9,0
2,IS982 family transposase,44_3,p005,7,9,0.777778,9,0
2,Ig-like domain-containing protein,44_3,p005,2,9,0.222222,9,0
1,Iron complex transport system substrate-binding protein,44_3,p005,6,9,0.666667,9,0
2,Iron complex transport system substrate-binding protein,44_3,p005,6,9,0.666667,9,0
1,Isoprenylcysteine carboxylmethyltransferase family protein,44_3,p005,8,9,0.888889,9,0
2,Isoprenylcysteine carboxylmethyltransferase family protein,44_3,p005,8,9,0.888889,9,0
1,KWG Leptospira,44_3,p005,6,9,0.666667,9,0
2,KWG Leptospira,44_3,p005,6,9,0.666667,9,0
1,Lysine 6-dehydrogenase,44_3,p005,7,9,0.777778,9,0
2,Lysine 6-dehydrogenase,44_3,p005,7,9,0.777778,9,0
1,MT domain-containing protein,44_3,p005,8,9,0.888889,9,0
2,MT domain-containing protein,44_3,p005,8,9,0.888889,9,0
1,Metalloproteinase,44_3,p005,8,9,0.888889,9,0
2,Metalloproteinase,44_3,p005,8,9,0.888889,9,0
1,Molydop-binding domain-containing protein,44_3,p005,7,9,0.777778,9,0
2,Molydop-binding domain-containing protein,44_3,p005,7,9,0.777778,9,0
1,Mu-like prophage protein gpG,44_3,p005,7,9,0.777778,9,0
2,Mu-like prophage protein gpG,44_3,p005,7,9,0.777778,9,0
1,N-acetylmuramoyl-L-alanine amidase domain-containing protein,44_3,p005,8,9,0.888889,9,0
2,N-acetylmuramoyl-L-alanine amidase domain-containing protein,44_3,p005,8,9,0.888889,9,0
2,Phage Mu protein F like protein,44_3,p005,7,9,0.777778,9,0
1,Phage-ABA-S domain-containing protein,44_3,107,5,6,0.833333,6,0
2,Phage-ABA-S domain-containing protein,44_3,107,5,6,0.833333,6,0
1,Phospholipid methyltransferase,44_3,p005,8,9,0.888889,9,0
2,Phospholipid methyltransferase,44_3,p005,8,9,0.888889,9,0
1,Protein kinase,44_3,p005,6,9,0.666667,9,0
2,Protein kinase,44_3,p005,6,9,0.666667,9,0
1,Protein phosphatase,44_3,p005,7,9,0.777778,9,0
2,Protein phosphatase,44_3,p005,7,9,0.777778,9,0
2,Putative type I restriction modification DNA specificity domain protein,44_3,107,2,6,0.333333,6,0
1,Replication protein,44_3,p005,2,9,0.222222,9,0
2,Replication protein,44_3,p005,2,9,0.222222,9,0
2,Reverse transcriptase domain-containing protein,44_3,p005,8,9,0.888889,9,0
1,Ribonuclease P,44_3,p005,7,9,0.777778,9,0
1,Roadblock/LC7 domain-containing protein,44_3,p005,7,9,0.777778,9,0
2,Roadblock/LC7 domain-containing protein,44_3,p005,7,9,0.777778,9,0
1,SCP2 domain-containing protein,44_3,p005,7,9,0.777778,9,0
1,SH3 domain protein,44_3,p005,6,9,0.666667,9,0
2,SH3 domain protein,44_3,p005,6,9,0.666667,9,0
1,SH3b domain-containing protein,44_3,p005,6,9,0.666667,9,0
2,SH3b domain-containing protein,44_3,p005,6,9,0.666667,9,0
1,SpoVT-AbrB domain-containing protein,44_3,p005,3,9,0.333333,9,0
2,SpoVT-AbrB domain-containing protein,44_3,p005,3,9,0.333333,9,0
1,Stress response protein SCP2,44_3,p005,7,9,0.777778,9,0
2,Stress response protein SCP2,44_3,p005,7,9,0.777778,9,0
1,Tellurium resistance protein,44_3,p005,7,9,0.777778,9,0
2,Tellurium resistance protein,44_3,p005,7,9,0.777778,9,0
2,Terminase-6C domain-containing protein,44_3,p005,8,9,0.888889,9,0
1,TonB-dependent Receptor Plug Domain,44_3,p005,4,9,0.444444,9,0
2,TonB-dependent Receptor Plug Domain,44_3,p005,4,9,0.444444,9,0
1,Twin-arginine translocase TatA/TatE family subunit,44_3,p005,7,9,0.777778,9,0
2,Twin-arginine translocase TatA/TatE family subunit,44_3,p005,7,9,0.777778,9,0
2,Type VI secretion protein,44_3,p005,5,9,0.555556,9,0
1,VDE domain-containing protein,44_3,p005,5,9,0.555556,9,0
2,VDE domain-containing protein,44_3,p005,5,9,0.555556,9,0
1,Y1-Tnp domain-containing protein,44_3,p005,1,9,0.111111,9,0
2,Y1-Tnp domain-containing protein,44_3,p005,1,9,0.111111,9,0
2,YDG domain-containing protein,44_3,p005,7,9,0.777778,9,0
2,"calcium-translocating P-type ATPase, PMCA-type",44_3,p005,6,9,0.666667,9,0
1,csbD,44_3,p005,7,9,0.777778,9,0
2,csbD,44_3,p005,7,9,0.777778,9,0
2,dsbC,44_3,p005,2,9,0.222222,9,0
1,gerE,44_3,107,5,6,0.833333,6,0
2,gerE,44_3,107,5,6,0.833333,6,0
1,group_10590,44_3,p005,7,9,0.777778,9,0
2,group_10590,44_3,p005,7,9,0.777778,9,0
1,group_10902,44_3,107,5,6,0.833333,6,0
2,group_10902,44_3,107,5,6,0.833333,6,0
2,group_11450,44_3,107,1,6,0.166667,6,0
1,group_11556,44_3,p005,7,9,0.777778,9,0
2,group_11556,44_3,p005,7,9,0.777778,9,0
1,group_11696,44_3,p005,7,9,0.777778,9,0
2,group_11696,44_3,p005,7,9,0.777778,9,0
1,group_11883,44_3,p005,5,9,0.555556,9,0
1,group_12390,44_3,p005,6,9,0.666667,9,0
2,group_12390,44_3,p005,6,9,0.666667,9,0
1,group_12531,44_3,p005,7,9,0.777778,9,0
2,group_12975,44_3,p005,2,9,0.222222,9,0
1,group_13014,44_3,p005,6,9,0.666667,9,0
2,group_13014,44_3,p005,6,9,0.666667,9,0
1,group_13050,44_3,p005,6,9,0.666667,9,0
2,group_13050,44_3,p005,6,9,0.666667,9,0
2,group_13192,44_3,107,1,6,0.166667,6,0
1,group_13289,44_3,p005,7,9,0.777778,9,0
2,group_13289,44_3,p005,7,9,0.777778,9,0
1,group_13542,44_3,p005,7,9,0.777778,9,0
2,group_13542,44_3,p005,7,9,0.777778,9,0
1,group_14083,44_3,p005,7,9,0.777778,9,0
2,group_14083,44_3,p005,7,9,0.777778,9,0
2,group_14154,44_3,p005,1,9,0.111111,9,0
1,group_1450,44_3,p005,6,9,0.666667,9,0
2,group_1450,44_3,p005,6,9,0.666667,9,0
1,group_14507,44_3,p005,2,9,0.222222,9,0
2,group_14507,44_3,p005,2,9,0.222222,9,0
1,group_14672,44_3,p005,6,9,0.666667,9,0
1,group_14827,44_3,p005,6,9,0.666667,9,0
2,group_14827,44_3,p005,6,9,0.666667,9,0
2,group_14859,44_3,p005,6,9,0.666667,9,0
1,group_14935,44_3,p005,6,9,0.666667,9,0
2,group_14935,44_3,p005,6,9,0.666667,9,0
1,group_15131,44_3,p005,4,9,0.444444,9,0
2,group_15131,44_3,p005,4,9,0.444444,9,0
2,group_15198,44_3,p005,6,9,0.666667,9,0
1,group_15229,44_3,p005,1,9,0.111111,9,0
2,group_15229,44_3,p005,1,9,0.111111,9,0
2,group_15516,44_3,107,1,6,0.166667,6,0
1,group_1558,44_3,p005,7,9,0.777778,9,0
2,group_1558,44_3,p005,7,9,0.777778,9,0
2,group_156,44_3,p005,7,9,0.777778,9,0
1,group_15727,44_3,p005,3,9,0.333333,9,0
2,group_15727,44_3,p005,3,9,0.333333,9,0
1,group_15852,44_3,p005,7,9,0.777778,9,0
2,group_15852,44_3,p005,7,9,0.777778,9,0
1,group_15975,44_3,107,5,6,0.833333,6,0
2,group_15975,44_3,107,5,6,0.833333,6,0
1,group_16009,44_3,p005,6,9,0.666667,9,0
1,group_16215,44_3,p005,2,9,0.222222,9,0
2,group_16215,44_3,p005,2,9,0.222222,9,0
1,group_1639,44_3,p005,7,9,0.777778,9,0
2,group_1639,44_3,p005,7,9,0.777778,9,0
2,group_17028,44_3,p005,7,9,0.777778,9,0
1,group_17029,44_3,107,5,6,0.833333,6,0
2,group_17029,44_3,107,5,6,0.833333,6,0
1,group_17194,44_3,p005,6,9,0.666667,9,0
2,group_17194,44_3,p005,6,9,0.666667,9,0
1,group_17455,44_3,p005,2,9,0.222222,9,0
2,group_17455,44_3,p005,2,9,0.222222,9,0
1,group_17773,44_3,p005,7,9,0.777778,9,0
2,group_17773,44_3,p005,7,9,0.777778,9,0
1,group_17870,44_3,p005,6,9,0.666667,9,0
2,group_17870,44_3,p005,6,9,0.666667,9,0
1,group_18225,44_3,p005,6,9,0.666667,9,0
2,group_18225,44_3,p005,6,9,0.666667,9,0
1,group_18393,44_3,107,1,6,0.166667,6,0
2,group_18393,44_3,107,1,6,0.166667,6,0
1,group_18414,44_3,p005,7,9,0.777778,9,0
2,group_18512,44_3,107,1,6,0.166667,6,0
1,group_18704,44_3,p005,6,9,0.666667,9,0
1,group_18722,44_3,p005,8,9,0.888889,9,0
2,group_18722,44_3,p005,8,9,0.888889,9,0
1,group_18757,44_3,p005,7,9,0.777778,9,0
2,group_18757,44_3,p005,7,9,0.777778,9,0
2,group_1892,44_3,p005,6,9,0.666667,9,0
2,group_19175,44_3,107,1,6,0.166667,6,0
1,group_19328,44_3,p005,7,9,0.777778,9,0
2,group_19328,44_3,p005,7,9,0.777778,9,0
2,group_19516,44_3,p005,6,9,0.666667,9,0
2,group_19607,44_3,107,1,6,0.166667,6,0
1,group_1995,44_3,p005,7,9,0.777778,9,0
2,group_19982,44_3,107,1,6,0.166667,6,0
1,group_19988,44_3,p005,6,9,0.666667,9,0
2,group_19988,44_3,p005,6,9,0.666667,9,0
2,group_20218,44_3,107,5,6,0.833333,6,0
1,group_20238,44_3,p005,6,9,0.666667,9,0
2,group_20238,44_3,p005,6,9,0.666667,9,0
1,group_20325,44_3,p005,1,9,0.111111,9,0
2,group_20325,44_3,p005,1,9,0.111111,9,0
2,group_2088,44_3,p005,8,9,0.888889,9,0
1,group_20990,44_3,107,5,6,0.833333,6,0
2,group_20990,44_3,107,5,6,0.833333,6,0
1,group_21334,44_3,p005,6,9,0.666667,9,0
2,group_21334,44_3,p005,6,9,0.666667,9,0
1,group_21416,44_3,p005,3,9,0.333333,9,0
2,group_21416,44_3,p005,3,9,0.333333,9,0
1,group_21894,44_3,p005,6,9,0.666667,9,0
2,group_21894,44_3,p005,6,9,0.666667,9,0
1,group_21901,44_3,p005,6,9,0.666667,9,0
2,group_22437,44_3,107,1,6,0.166667,6,0
1,group_22946,44_3,p005,6,9,0.666667,9,0
2,group_22946,44_3,p005,6,9,0.666667,9,0
1,group_23075,44_3,p005,6,9,0.666667,9,0
2,group_23075,44_3,p005,6,9,0.666667,9,0
1,group_23230,44_3,p005,7,9,0.777778,9,0
2,group_23230,44_3,p005,7,9,0.777778,9,0
1,group_23393,44_3,p005,7,9,0.777778,9,0
2,group_23393,44_3,p005,7,9,0.777778,9,0
1,group_23578,44_3,p005,7,9,0.777778,9,0
2,group_23578,44_3,p005,7,9,0.777778,9,0
2,group_24179,44_3,p005,5,9,0.555556,9,0
1,group_25133,44_3,p005,7,9,0.777778,9,0
2,group_25133,44_3,p005,7,9,0.777778,9,0
1,group_25212,44_3,p005,7,9,0.777778,9,0
2,group_25212,44_3,p005,7,9,0.777778,9,0
1,group_25240,44_3,107,5,6,0.833333,6,0
2,group_25240,44_3,107,5,6,0.833333,6,0
2,group_25764,44_3,107,5,6,0.833333,6,0
2,group_25951,44_3,107,1,6,0.166667,6,0
1,group_25960,44_3,p005,7,9,0.777778,9,0
2,group_25960,44_3,p005,7,9,0.777778,9,0
1,group_26192,44_3,p005,6,9,0.666667,9,0
2,group_26192,44_3,p005,6,9,0.666667,9,0
1,group_26760,44_3,p005,5,9,0.555556,9,0
2,group_26760,44_3,p005,5,9,0.555556,9,0
1,group_27239,44_3,p005,2,9,0.222222,9,0
2,group_27239,44_3,p005,2,9,0.222222,9,0
1,group_27287,44_3,p005,8,9,0.888889,9,0
2,group_27287,44_3,p005,8,9,0.888889,9,0
2,group_2752,44_3,107,1,6,0.166667,6,0
1,group_27547,44_3,p005,6,9,0.666667,9,0
2,group_27547,44_3,p005,6,9,0.666667,9,0
1,group_27700,44_3,p005,6,9,0.666667,9,0
2,group_27700,44_3,p005,6,9,0.666667,9,0
1,group_27885,44_3,p005,8,9,0.888889,9,0
2,group_27885,44_3,p005,8,9,0.888889,9,0
1,group_27978,44_3,p005,5,9,0.555556,9,0
2,group_27978,44_3,p005,5,9,0.555556,9,0
2,group_28168,44_3,107,1,6,0.166667,6,0
2,group_28325,44_3,107,5,6,0.833333,6,0
1,group_28455,44_3,p005,5,9,0.555556,9,0
1,group_2856,44_3,p005,7,9,0.777778,9,0
2,group_2856,44_3,p005,7,9,0.777778,9,0
1,group_28654,44_3,p005,5,9,0.555556,9,0
2,group_28654,44_3,p005,5,9,0.555556,9,0
1,group_28801,44_3,p005,6,9,0.666667,9,0
1,group_28876,44_3,p005,2,9,0.222222,9,0
2,group_28876,44_3,p005,2,9,0.222222,9,0
1,group_28997,44_3,p005,7,9,0.777778,9,0
2,group_28997,44_3,p005,7,9,0.777778,9,0
1,group_29019,44_3,p005,8,9,0.888889,9,0
2,group_29019,44_3,p005,8,9,0.888889,9,0
1,group_29250,44_3,p005,7,9,0.777778,9,0
1,group_29361,44_3,107,5,6,0.833333,6,0
2,group_29361,44_3,107,5,6,0.833333,6,0
1,group_29774,44_3,p005,4,9,0.444444,9,0
2,group_29774,44_3,p005,4,9,0.444444,9,0
1,group_30106,44_3,p005,8,9,0.888889,9,0
2,group_30106,44_3,p005,8,9,0.888889,9,0
1,group_30179,44_3,107,4,6,0.666667,6,0
2,group_30179,44_3,107,4,6,0.666667,6,0
1,group_30335,44_3,107,1,6,0.166667,6,0
2,group_30335,44_3,107,1,6,0.166667,6,0
1,group_30353,44_3,p005,7,9,0.777778,9,0
2,group_30353,44_3,p005,7,9,0.777778,9,0
1,group_30395,44_3,p005,2,9,0.222222,9,0
2,group_30395,44_3,p005,2,9,0.222222,9,0
2,group_30693,44_3,107,1,6,0.166667,6,0
2,group_30941,44_3,107,1,6,0.166667,6,0
1,group_31085,44_3,p005,5,9,0.555556,9,0
1,group_31278,44_3,p005,6,9,0.666667,9,0
2,group_31278,44_3,p005,6,9,0.666667,9,0
1,group_31368,44_3,p005,2,9,0.222222,9,0
2,group_31368,44_3,p005,2,9,0.222222,9,0
1,group_31848,44_3,p005,7,9,0.777778,9,0
2,group_31848,44_3,p005,7,9,0.777778,9,0
1,group_32286,44_3,p005,7,9,0.777778,9,0
2,group_32286,44_3,p005,7,9,0.777778,9,0
1,group_32405,44_3,p005,6,9,0.666667,9,0
2,group_32405,44_3,p005,6,9,0.666667,9,0
2,group_32557,44_3,107,5,6,0.833333,6,0
1,group_32621,44_3,p005,1,9,0.111111,9,0
2,group_32621,44_3,p005,1,9,0.111111,9,0
1,group_32622,44_3,p005,6,9,0.666667,9,0
2,group_32622,44_3,p005,6,9,0.666667,9,0
1,group_32831,44_3,p005,7,9,0.777778,9,0
2,group_32831,44_3,p005,7,9,0.777778,9,0
1,group_33020,44_3,p005,7,9,0.777778,9,0
2,group_33020,44_3,p005,7,9,0.777778,9,0
2,group_33125,44_3,107,1,6,0.166667,6,0
1,group_33271,44_3,p005,1,9,0.111111,9,0
2,group_33271,44_3,p005,1,9,0.111111,9,0
1,group_33272,44_3,p005,6,9,0.666667,9,0
2,group_33272,44_3,p005,6,9,0.666667,9,0
1,group_33854,44_3,107,5,6,0.833333,6,0
2,group_33854,44_3,107,5,6,0.833333,6,0
1,group_3401,44_3,p005,7,9,0.777778,9,0
2,group_3401,44_3,p005,7,9,0.777778,9,0
2,group_34120,44_3,p005,7,9,0.777778,9,0
1,group_34281,44_3,p005,7,9,0.777778,9,0
2,group_34281,44_3,p005,7,9,0.777778,9,0
1,group_34345,44_3,107,5,6,0.833333,6,0
2,group_34345,44_3,107,5,6,0.833333,6,0
2,group_34461,44_3,p005,6,9,0.666667,9,0
1,group_34980,44_3,p005,2,9,0.222222,9,0
2,group_34980,44_3,p005,2,9,0.222222,9,0
2,group_35301,44_3,p005,6,9,0.666667,9,0
1,group_35760,44_3,p005,7,9,0.777778,9,0
2,group_35760,44_3,p005,7,9,0.777778,9,0
1,group_36112,44_3,p005,7,9,0.777778,9,0
2,group_36112,44_3,p005,7,9,0.777778,9,0
1,group_36497,44_3,p005,7,9,0.777778,9,0
2,group_36497,44_3,p005,7,9,0.777778,9,0
2,group_36584,44_3,107,1,6,0.166667,6,0
1,group_36647,44_3,p005,7,9,0.777778,9,0
2,group_36647,44_3,p005,7,9,0.777778,9,0
2,group_36678,44_3,p005,6,9,0.666667,9,0
1,group_36789,44_3,p005,1,9,0.111111,9,0
2,group_36789,44_3,p005,1,9,0.111111,9,0
2,group_36902,44_3,107,1,6,0.166667,6,0
2,group_36933,44_3,p005,6,9,0.666667,9,0
1,group_37084,44_3,p005,7,9,0.777778,9,0
2,group_37084,44_3,p005,7,9,0.777778,9,0
1,group_37147,44_3,p005,7,9,0.777778,9,0
2,group_37147,44_3,p005,7,9,0.777778,9,0
1,group_37386,44_3,p005,6,9,0.666667,9,0
2,group_37386,44_3,p005,6,9,0.666667,9,0
1,group_37957,44_3,107,5,6,0.833333,6,0
2,group_37957,44_3,107,5,6,0.833333,6,0
1,group_38857,44_3,p005,7,9,0.777778,9,0
2,group_38857,44_3,p005,7,9,0.777778,9,0
1,group_3892,44_3,p005,7,9,0.777778,9,0
2,group_3892,44_3,p005,7,9,0.777778,9,0
1,group_39009,44_3,p005,6,9,0.666667,9,0
2,group_39009,44_3,p005,6,9,0.666667,9,0
2,group_39020,44_3,107,1,6,0.166667,6,0
1,group_39114,44_3,p005,7,9,0.777778,9,0
2,group_39114,44_3,p005,7,9,0.777778,9,0
1,group_39483,44_3,p005,7,9,0.777778,9,0
2,group_39483,44_3,p005,7,9,0.777778,9,0
1,group_39493,44_3,p005,6,9,0.666667,9,0
2,group_39493,44_3,p005,6,9,0.666667,9,0
1,group_39562,44_3,p005,7,9,0.777778,9,0
2,group_39562,44_3,p005,7,9,0.777778,9,0
1,group_39573,44_3,107,2,6,0.333333,6,0
2,group_39573,44_3,107,2,6,0.333333,6,0
1,group_39652,44_3,p005,2,9,0.222222,9,0
2,group_39652,44_3,p005,2,9,0.222222,9,0
1,group_39767,44_3,p005,7,9,0.777778,9,0
2,group_39767,44_3,p005,7,9,0.777778,9,0
1,group_40039,44_3,p005,6,9,0.666667,9,0
2,group_40039,44_3,p005,6,9,0.666667,9,0
1,group_40166,44_3,p005,7,9,0.777778,9,0
2,group_40166,44_3,p005,7,9,0.777778,9,0
2,group_4018,44_3,p005,2,9,0.222222,9,0
2,group_40821,44_3,107,1,6,0.166667,6,0
1,group_4092,44_3,p005,7,9,0.777778,9,0
2,group_4092,44_3,p005,7,9,0.777778,9,0
1,group_40924,44_3,107,5,6,0.833333,6,0
2,group_40924,44_3,107,5,6,0.833333,6,0
1,group_41096,44_3,p005,7,9,0.777778,9,0
2,group_41096,44_3,p005,7,9,0.777778,9,0
1,group_41157,44_3,107,5,6,0.833333,6,0
2,group_41157,44_3,107,5,6,0.833333,6,0
2,group_41434,44_3,p005,2,9,0.222222,9,0
1,group_41613,44_3,p005,7,9,0.777778,9,0
2,group_41613,44_3,p005,7,9,0.777778,9,0
1,group_41815,44_3,p005,6,9,0.666667,9,0
2,group_41815,44_3,p005,6,9,0.666667,9,0
1,group_42062,44_3,p005,7,9,0.777778,9,0
2,group_42062,44_3,p005,7,9,0.777778,9,0
1,group_42229,44_3,p005,6,9,0.666667,9,0
1,group_42341,44_3,p005,7,9,0.777778,9,0
2,group_42341,44_3,p005,7,9,0.777778,9,0
2,group_42503,44_3,107,1,6,0.166667,6,0
1,group_42722,44_3,p005,7,9,0.777778,9,0
2,group_42722,44_3,p005,7,9,0.777778,9,0
1,group_42966,44_3,p005,6,9,0.666667,9,0
2,group_42966,44_3,p005,6,9,0.666667,9,0
1,group_43864,44_3,p005,6,9,0.666667,9,0
1,group_43879,44_3,p005,1,9,0.111111,9,0
2,group_43879,44_3,p005,1,9,0.111111,9,0
1,group_43880,44_3,p005,6,9,0.666667,9,0
2,group_43880,44_3,p005,6,9,0.666667,9,0
1,group_4389,44_3,p005,7,9,0.777778,9,0
2,group_4389,44_3,p005,7,9,0.777778,9,0
1,group_44004,44_3,p005,7,9,0.777778,9,0
2,group_44004,44_3,p005,7,9,0.777778,9,0
1,group_44052,44_3,p005,7,9,0.777778,9,0
2,group_44052,44_3,p005,7,9,0.777778,9,0
1,group_44093,44_3,107,5,6,0.833333,6,0
2,group_44093,44_3,107,5,6,0.833333,6,0
1,group_44639,44_3,p005,6,9,0.666667,9,0
2,group_44639,44_3,p005,6,9,0.666667,9,0
2,group_447,44_3,p005,6,9,0.666667,9,0
1,group_44719,44_3,p005,7,9,0.777778,9,0
1,group_44899,44_3,p005,7,9,0.777778,9,0
2,group_44899,44_3,p005,7,9,0.777778,9,0
1,group_44945,44_3,p005,5,9,0.555556,9,0
2,group_44945,44_3,p005,5,9,0.555556,9,0
1,group_45042,44_3,p005,7,9,0.777778,9,0
2,group_45042,44_3,p005,7,9,0.777778,9,0
1,group_45064,44_3,107,4,6,0.666667,6,0
2,group_45064,44_3,107,4,6,0.666667,6,0
1,group_45078,44_3,p005,6,9,0.666667,9,0
1,group_45155,44_3,p005,6,9,0.666667,9,0
1,group_45192,44_3,p005,6,9,0.666667,9,0
2,group_45192,44_3,p005,6,9,0.666667,9,0
1,group_45993,44_3,p005,7,9,0.777778,9,0
2,group_45993,44_3,p005,7,9,0.777778,9,0
2,group_46184,44_3,p005,7,9,0.777778,9,0
1,group_46260,44_3,p005,7,9,0.777778,9,0
2,group_46260,44_3,p005,7,9,0.777778,9,0
2,group_46263,44_3,p005,8,9,0.888889,9,0
1,group_46313,44_3,p005,7,9,0.777778,9,0
2,group_46313,44_3,p005,7,9,0.777778,9,0
1,group_46673,44_3,p005,7,9,0.777778,9,0
2,group_46673,44_3,p005,7,9,0.777778,9,0
2,group_4669,44_3,p005,6,9,0.666667,9,0
1,group_47007,44_3,p005,7,9,0.777778,9,0
2,group_47007,44_3,p005,7,9,0.777778,9,0
1,group_47276,44_3,107,5,6,0.833333,6,0
2,group_47276,44_3,107,5,6,0.833333,6,0
1,group_47413,44_3,p005,7,9,0.777778,9,0
2,group_47626,44_3,p005,6,9,0.666667,9,0
2,group_47631,44_3,107,1,6,0.166667,6,0
1,group_47707,44_3,p005,6,9,0.666667,9,0
2,group_47707,44_3,p005,6,9,0.666667,9,0
1,group_47831,44_3,p005,7,9,0.777778,9,0
2,group_47831,44_3,p005,7,9,0.777778,9,0
1,group_48033,44_3,107,1,6,0.166667,6,0
2,group_48033,44_3,107,1,6,0.166667,6,0
1,group_48556,44_3,p005,6,9,0.666667,9,0
2,group_48556,44_3,p005,6,9,0.666667,9,0
2,group_48724,44_3,p005,1,9,0.111111,9,0
1,group_48804,44_3,p005,1,9,0.111111,9,0
2,group_48804,44_3,p005,1,9,0.111111,9,0
1,group_48833,44_3,p005,6,9,0.666667,9,0
2,group_48833,44_3,p005,6,9,0.666667,9,0
1,group_48967,44_3,p005,6,9,0.666667,9,0
2,group_48967,44_3,p005,6,9,0.666667,9,0
1,group_4902,44_3,p005,1,9,0.111111,9,0
2,group_4902,44_3,p005,1,9,0.111111,9,0
1,group_4903,44_3,p005,6,9,0.666667,9,0
1,group_49624,44_3,107,5,6,0.833333,6,0
2,group_49624,44_3,107,5,6,0.833333,6,0
1,group_49636,44_3,p005,7,9,0.777778,9,0
2,group_49636,44_3,p005,7,9,0.777778,9,0
1,group_49695,44_3,p005,5,9,0.555556,9,0
2,group_49695,44_3,p005,5,9,0.555556,9,0
1,group_49768,44_3,p005,6,9,0.666667,9,0
2,group_49768,44_3,p005,6,9,0.666667,9,0
1,group_49886,44_3,p005,6,9,0.666667,9,0
2,group_49886,44_3,p005,6,9,0.666667,9,0
1,group_50444,44_3,p005,6,9,0.666667,9,0
2,group_50444,44_3,p005,6,9,0.666667,9,0
1,group_50605,44_3,p005,6,9,0.666667,9,0
1,group_50614,44_3,p005,7,9,0.777778,9,0
2,group_50614,44_3,p005,7,9,0.777778,9,0
1,group_50718,44_3,p005,6,9,0.666667,9,0
2,group_50718,44_3,p005,6,9,0.666667,9,0
2,group_50791,44_3,p005,6,9,0.666667,9,0
1,group_50798,44_3,107,5,6,0.833333,6,0
2,group_50798,44_3,107,5,6,0.833333,6,0
1,group_50940,44_3,p005,7,9,0.777778,9,0
2,group_50940,44_3,p005,7,9,0.777778,9,0
1,group_51046,44_3,p005,3,9,0.333333,9,0
2,group_51046,44_3,p005,3,9,0.333333,9,0
1,group_51601,44_3,p005,2,9,0.222222,9,0
2,group_51601,44_3,p005,2,9,0.222222,9,0
2,group_51611,44_3,107,1,6,0.166667,6,0
1,group_51670,44_3,p005,6,9,0.666667,9,0
2,group_51670,44_3,p005,6,9,0.666667,9,0
1,group_51682,44_3,p005,5,9,0.555556,9,0
2,group_51682,44_3,p005,5,9,0.555556,9,0
1,group_51869,44_3,p005,7,9,0.777778,9,0
